"","JDAY","P_mean","P_sd","P_max","P_min","P_med","P_mod","Tm_mean","Tm_sd","Tm_max","Tm_min","Tm_med","Tm_mod","Tmax_mean","Tmax_sd","Tmax_max","Tmax_min","Tmax_med","Tmax_mod","Tmin_mean","Tmin_sd","Tmin_max","Tmin_min","Tmin_med","Tmin_mod","RH_mean","RH_sd","RH_max","RH_min","RH_med","RH_mod","Qg_mean","Qg_sd","Qg_max","QG_min","Qg_med","Qg_mod","Wind_mean","Wind_sd","Wind_max","Wind_min","Wind_med","Wind_mod"
"13",13,13.5075833224,18.1813509573946,84.948446808,0,7.221794202,3.54137814,19.8841944444444,2.01527491665096,24.3085,15.0235,19.762,16.669,23.8271944444444,3.42680379045168,31.453,17.223,23.8335,18.901,15.9411944444444,1.69105885374383,18.919,11.857,16.127,14.437,90.4992261836354,5.50418335753033,98.4720221848586,76.2426214363227,90.9525595501408,96.5252100256355,19.147081692061,9.69251817628605,32.7096063,1.307475072,20.87465886,10.28238696,1.78064991362728,0.444265711819101,3.63461644746069,0.9851020708484,1.72674999020396,1.92775227066819
"14",14,10.5986121824,13.1296687459339,61.31057004,0.0171661392,7.371997866,0.5990981976,20.1222916666667,1.94005756311876,23.104,14.817,20.4015,17.202,24.4010833333333,3.23873175685439,31.35,16.148,24.408,22.014,15.8435,1.4799649899334,18.399,12.39,15.736,12.39,89.4682982625731,5.50032355145708,98.5819449828542,74.714136815073,90.4801623208095,86.1790988064779,21.882101560252,8.39082711112221,32.343967728,2.80502906292,22.633222815,31.50251892,1.80756956673741,0.467308832360648,3.05031642542304,1.02288822036229,1.68598180807925,2.12208358567234
"15",15,15.3720128234,24.501287284479,108.862434432,0,5.97810933,0.8977889304,20.0258888888889,2.02394082744923,23.6025,15.7405,20.0035,19.1545,24.2666944444444,3.55994344111929,31.907,17.507,23.974,23.281,15.7850833333333,1.73871414515769,19.171,11.786,15.676,13.949,90.4563341405086,5.70701485692529,97.7984538252378,77.5735287738447,91.1849776427264,85.8862751205509,20.22606431913,9.25171971193337,32.3357004,1.3299192,23.54667381,26.3409192,1.69219340678022,0.354134386559479,2.39514839737073,1.06158965437991,1.61799453902272,1.69711962428569
"16",16,12.4912756438,12.9476102902979,56.66202936,0.0034332264,9.135389502,1.096916652,19.9440138888889,1.92513738094606,24.1565,14.959,20.028,18.7205,24.06525,3.70211464185384,33.12,17.701,24.143,22.696,15.8227777777778,1.98918906824021,19.232,11.547,15.8765,14.745,91.023104885473,6.16807763149309,97.6361100751268,72.8799480354288,93.0981932215562,86.6191883529557,18.694284469219,9.72039725520367,32.04664434,1.99985742,17.93913759,29.7004122,1.77657547855618,0.571336190731225,3.39277745583866,0.75802995603004,1.63663145464955,2.09592457445475
"17",17,13.4521714574,16.413959299522,75.888048564,0.1922609304,9.918594612,0.84972348,20.0368611111111,1.72790773815829,23.3895,16.204,19.90675,19.4015,23.9824722222222,3.07257039427541,30.446,17.788,24.003,23.916,16.09125,1.89656399650978,18.813,11.333,16.413,14.887,91.3727478172563,4.98641377918046,97.5794799648531,78.7730500142629,92.3222240335458,84.4020565033007,19.567146241314,8.98884495177203,32.829821568,4.33839483,21.275857035,31.55662674,1.82551912497169,0.529382517886719,3.77871087520952,1.15043721282665,1.66831861904988,2.03782241477195
"18",18,8.09555081,9.84126052167049,51.78334896,0,5.4914481612,3.812595156,20.3857777777778,1.41808853463509,23.2195,16.298,20.231,19.6575,24.9377222222222,2.48784475412654,29.598,19.695,24.928,23.902,15.8338333333333,1.87119024763842,18.658,10.809,15.8835,15.413,89.8899505784427,5.08354373262957,97.2536498370996,79.0331943072152,90.1054199246079,88.5874785220211,22.007928933889,8.0071602644739,32.45393286,4.40409474,23.62277691,30.48129567,1.78971818954119,0.540037270099452,3.0378371946046,1.10051122384495,1.62052725616351,1.66202531807997
"19",19,9.517000806,10.39864731894,45.598396896,0,6.9196705632,1.0076523264,20.4524583333333,1.56409202037933,22.675,16.526,20.8305,18.0945,24.9824166666667,2.87712565270072,30.285,18.232,25.2675,21.979,15.9225,2.03829010272266,18.849,9.47500000000002,16.297,14.21,90.183187527279,5.4302286842282,97.5672711354738,73.401138125298,91.6353241576791,91.6350095163174,20.2782249120314,7.62045434581253,31.46528979,3.26165706,22.011979896,16.61631246,1.79568225730307,0.397054008966547,2.87000028130146,1.18686648971921,1.72916900379168,1.94712108035357
"20",20,9.5889095069,8.7867737690782,43.514459964,0.06694794,6.772905162,2.2676465592,20.4677638888889,1.61163074238536,23.4235,15.9565,20.52475,19.5135,24.7431111111111,2.9500280074,31.055,17.26,24.546,23.498,16.1924166666667,1.44585826958049,18.457,12.701,16.041,15.529,90.7234784614191,5.60391874752337,97.1599239365262,70.0316238993926,92.5591200804766,92.9455084023596,21.7251661903442,7.45215366881849,32.2097848992,4.06383894,23.46378741,15.51364128,1.82798965227147,0.443459335566827,3.09144587066837,1.15603792704626,1.79616073729976,1.26090058928782
"21",21,9.9883081872,8.1688974975856,38.30795856,0.18711099,8.5796367732,10.45932696,20.473375,2.23473880344949,23.192,14.897,20.8635,17.2665,24.5194166666667,3.55355210920807,30.577,16.375,25.0655,18.509,16.4273333333333,1.59234513487856,18.867,12.395,16.5705,16.024,90.9136499580726,4.9875803197091,97.4371140522505,76.3906000066917,91.6938545511005,97.4371140522505,20.410031506941,8.8530792978103,31.3862634,2.32469982,21.587818270644,2.69347455,1.7840095457464,0.542890432250782,3.49060609900221,1.03556989970728,1.69748424768057,1.18974123168804
"22",22,12.1867904018,8.66605435961654,30.76686252,0.0720977472,10.697935932,3.95507952,19.81675,1.92036447619419,22.818,15.745,20.22,20.285,23.4609722222222,3.04270835639295,29.797,17.152,23.9555,17.152,16.1725277777778,1.59116924638296,18.848,12.173,16.287,14.986,91.9702269385234,4.59590744803384,97.3158340454376,74.31236425708,93.1405939291431,97.0508764380408,18.419679593292,8.95324640014723,31.755537890748,2.53726956,20.84954094,4.7027835,1.78898952528573,0.488724763366652,3.36803070177212,1.02933527490699,1.68248416933179,1.92555873030104
"23",23,13.4815012262,16.6753896845961,97.3251792,0.1356125904,8.38565955,2.2968274752,20.1287638888889,1.99627699368496,25.09,15.8975,20.26525,17.179,24.0888888888889,2.9814034928707,31.06,16.897,24.428,21.122,16.1686388888889,1.73414613246121,19.12,12.674,16.394,13.236,90.4506023393386,6.69644931702013,97.6829185962223,60.67618983972,92.4803220358617,90.5334165533272,21.6790070989468,8.31572061479027,32.03008578,1.54867491,21.88000908,27.61537959,1.8929916561877,0.551633836265848,3.29880874680198,1.13541965914271,1.74311181739977,2.02677793506426
"24",24,12.1273273772,10.9101463749267,33.6250302264,0,6.9282500004,5.3343764712,19.9042083333333,1.54185686001837,22.8035,16.997,19.95875,19.933,24.1205833333333,2.67954401637933,30.304,19.175,24.222,27.108,15.6878333333333,1.52846831828468,19.077,12.758,15.6385,12.758,91.2226076725945,5.30138964678874,97.5729113860882,70.2033255167173,92.3815452248874,91.1948410418924,19.8434219911301,7.82758871851268,30.9575811672,2.380612752,22.20753389859,25.40368782,1.77243049167101,0.513601682431286,3.14782584368119,0.947701994046515,1.69422356880163,1.05592953759813
"25",25,10.8633280472,12.1995287220651,50.9645484,0,6.7862036232,6.519703716,19.8845972222222,1.88060170013841,23.0685,15.2205,19.921,19.8155,23.7115277777778,3.30662554349909,30.016,17.442,24.5895,25.809,16.0576666666667,1.63707770999774,18.67,12.826,16.441,14.438,91.5869097547355,5.13410849237421,97.5571681556517,76.0189079637365,93.1250709115482,92.4040413257958,18.676754992715,8.78540269730431,31.611499326,1.92234285,18.938917362312,27.34132644,1.75859067046756,0.413118134070736,2.51491012768948,1.11088238799751,1.6405138676074,1.42073139870901
"26",26,12.5042903514,15.0174181049354,73.69419096,0.041198724,7.6951480572,10.9665875952,19.5720694444444,1.85942545332376,22.3155,15.4565,20.044,19.3455,23.2201666666667,3.43576016541983,28.424,17.036,23.566,24.152,15.9239722222222,1.50655852830428,18.823,13.055,16.025,17.339,91.6023294608229,5.18759409040296,98.3764047265234,79.6399715841976,92.5414358756701,91.1606128041583,18.598586225935,10.6204008473558,31.861411544484,2.607311586528,22.215123594,30.53463822,1.79081512262812,0.430143345332496,2.98629787939002,1.14061442523109,1.77067244541356,1.28040934501736
"27",27,14.48058887,17.6578308794901,94.23869364,0.30555702,9.462831246,5.21163468,19.62775,1.7487722693364,23.41,15.2585,19.74225,19.58,23.4453333333333,3.16252615121881,29.74,17.243,23.222,24.004,15.8101666666667,1.93766932900622,18.757,9.78899999999999,16.1375,15.156,91.6431112457861,5.63028544875208,98.6294430940838,75.4871389486742,92.7898947426904,91.0192075440822,18.318205510122,9.83523937158742,32.19464975004,2.6833491,19.592972955,22.04072127,1.73149019510868,0.536325698080064,3.24124852162791,1.10998810603237,1.56183925966191,1.82048945343049
"28",28,9.7181806574,13.4970678162335,70.727907168,0,5.2579890972,3.368000016,20.0145138888889,1.71930648180393,24.161,15.676,20.03875,19.4015,23.7902222222222,3.02124560037376,30.405,16.94,23.595,23.257,16.2388055555556,1.5804223091936,18.458,12.359,16.4955,15.546,91.0065841024951,5.86025949895454,98.1410190860375,74.4289537307357,92.5650443140956,91.8942724233082,18.8037592037564,8.78085118763661,32.485368852,2.49108624,20.239760475,22.28816133,1.88010603905462,0.542746364105901,3.15050006726971,0.936653732823035,1.77961037682989,2.49377540131842
"29",29,11.4089502944,17.7281573877498,86.7062052,0,5.6682565416,0,19.8312777777778,1.88813805656126,23.1,13.74,19.80425,18.4755,23.8263888888889,2.86107793150741,30.662,18.094,24.1365,21.714,15.8361666666667,2.49262149438813,18.588,4.65899999999999,16.3375,15.237,90.9804311357648,5.5320188295961,97.4295365023076,75.1356379846475,92.0838341618119,95.5952550317995,19.396701900488,9.6023799751666,32.8489798608,2.51572455,21.85160652,9.5398254,1.81680398413765,0.546482944008125,3.26852613112341,0.80085581158939,1.81942050590954,1.91358334708414
"30",30,9.5799803932,10.6658506527474,59.3330292,0,7.8517875672,26.323418916,19.8799027777778,1.62100819518262,23.3075,16.337,20.0435,16.337,24.0053333333333,2.87821573697515,30.255,17.602,24.2575,17.602,15.7544722222222,1.37736440838729,18.415,12.843,15.8135,15.072,91.2029803169004,4.94565196127991,97.9962558083073,74.6502029739509,91.8532713591767,97.5698959033943,20.5374004469035,8.78460362130009,31.79691126,1.78745634,22.731443109,4.709640888,1.67722313159773,0.375693541225826,2.3144041519341,0.885577025339311,1.69277397594773,1.45304507722973
"31",31,8.2983012666,10.5871558101899,61.12344276,0.0034332264,6.2656419204,1.776695724,20.0460138888889,1.85510528575339,24.0585,16.3885,20.39625,16.3885,24.45075,3.15698196180194,31.666,18.026,25.0405,18.026,15.6412777777778,1.3903852007085,18.51,12.766,15.5615,13.867,90.3590324720362,4.73985510425458,97.6406310865605,79.2116988630126,90.7200312884115,96.2803024284007,21.195778863492,8.47787328963426,31.22178858,1.620449982,24.076350924372,6.80743548,1.69042351687167,0.496064801922136,2.92638379273039,0.859116114418759,1.54640556749707,1.90425027034016
"32",32,14.837528971,16.9394342356561,74.6143236,0,7.509754926,2.8066634064,20.0259861111111,1.60353305674916,24.007,16.624,20.207,18.117,24.0284166666667,2.94630240301297,30.187,17.955,24.2535,21.127,16.0235555555556,1.42191465374673,18.746,13.127,15.983,15.107,90.8012674639462,5.7084147881454,97.8979916219793,73.0991731081982,91.6335415090934,93.6044247045348,19.912760605032,9.91969543427171,32.1754975164,1.64947473,24.203759634,16.97540292,1.6943969569182,0.445904231987539,2.83864839809192,1.03983748741368,1.65101350566861,2.06855238609922
"33",33,13.5288475148,15.43192500957,56.83879548,0.089263764,8.7298349616,5.527493244,19.9520833333333,1.72514182232733,23.3365,16.765,19.57525,18.3205,23.9121666666667,2.94274700140629,29.608,18.491,24.0275,21.077,15.992,1.84094053601491,18.101,8.18700000000001,16.233,15.564,91.3507236935541,4.79410726712483,97.8910344105524,81.647151266574,92.2779823274826,94.9444444363416,19.5097519559497,9.41244368469691,31.48088085,1.49478732,20.471541039,18.62870229,1.71554754356625,0.506626510851994,3.19814463405568,0.978646340601479,1.56805630743264,1.82502147206018
"34",34,10.8220479591,13.9533724658348,72.0051048,0.0120162924,7.269856812,4.4597646576,19.9105555555556,1.91749807888813,22.7215,14.3375,20.05575,18.383,23.6079444444444,3.35037435814008,29.811,15.395,23.942,21.831,16.2131666666667,1.26034236845164,18.7,13.28,16.4165,14.935,91.1566328005484,5.24170952211437,97.847746414338,77.1196777477601,92.6925256736289,94.8346444842031,19.330385318343,9.53804250655841,31.37158242,1.18046223,23.174161335,15.1043616,1.80896641968009,0.495304303465668,2.88127178841515,0.726705374604197,1.63420664819237,1.58283595415042
"35",35,9.9411468808,14.1256038077501,79.146129852,0,6.196116852,0,19.8086944444444,2.03199775125641,23.3215,15.637,20.13925,17.563,23.8860833333333,3.20446157166625,29.774,18.076,24.2435,20.563,15.7313055555556,1.7791446230373,19.063,10.999,15.922,14.563,90.7723328353554,4.94457354552486,97.9102264284719,79.0414754613905,91.8136559174487,96.8565911719482,20.852934222799,8.81329458129797,32.126752662408,2.6565741,23.750995509,9.74396385,1.74987224482108,0.502630064125821,2.97905432096348,0.652875238675468,1.70762200139625,0.652875238675468
"36",36,8.4901580126,10.3396246345274,50.76539496,0,5.3880188904,36.6677568,20.1666111111111,1.64061562100116,23.263,16.7605,20.2545,19.066,24.5431111111111,2.59087014371375,29.645,19.601,24.932,20.916,15.7901111111111,1.8242637932332,19.664,10.981,15.8115,17.216,89.8970783277056,5.24313757950488,97.9598558962848,76.9462270796847,90.4403691527898,96.6101240433764,22.010706557084,7.45723394004229,31.4635574376,5.748545380716,23.682431205,9.283390974,1.70335765370453,0.433903149637909,2.53597648054584,0.96559209683356,1.65934930986648,1.44903904238909
"37",37,8.8926313034,10.3786432033917,51.63917616,0,6.501674664,0,20.1224722222222,1.63446464780387,23.081,17.038,20.28525,19.0475,24.5609166666667,2.89322944006471,30.458,19.325,24.769,21.554,15.6840277777778,1.67496462199076,20.417,12.861,15.753,16.541,89.8159453106922,5.24082483746009,97.4056355880184,79.0918977792462,89.0981738198998,94.9821007162004,22.2180183948063,8.76555775477496,32.1399295848,2.125125288,24.576079725,21.94302024,1.73803596498145,0.450014279055226,2.92136245166274,0.88755881614873,1.68474225266077,2.14071379797092
"38",38,10.607361888,9.8481286624107,41.1678252,0.1338959088,7.2046286712,4.6966531392,19.9624583333333,1.57363645000544,22.8745,16.65,20.0625,20.1,24.3690555555556,2.36742931038765,28.724,18.727,24.2695,24.316,15.5558611111111,2.04063886568857,19.61,10.57,15.8275,15.884,91.1795437355813,4.54655433548334,97.8346812076769,80.8462966837303,92.6540579671662,91.0988165984007,20.8330599571719,8.19995719992433,31.2749738136,1.536524982,22.747132701,25.05307509,1.67598132442858,0.467480227281217,3.10958278468887,0.74982453828324,1.56896695898665,2.30092153763249
"39",39,12.9060743222,16.5207992089285,72.3020688,0.1974105288,7.5522439332,0.3948215256,19.6730694444444,1.56313423769031,22.4225,16.1395,19.67875,21.366,23.3,2.65458308806271,28.78,17.034,23.339,25.458,16.0461388888889,1.45685471680364,18.99,12.79,15.9735,15.488,91.7714138008028,4.66623854396731,97.836254877855,82.737187399632,93.3925271846873,87.293074420855,18.4359494451895,8.42488823900351,31.37767907472,2.470331862,20.86661304,27.10603377,1.7024830991844,0.388741493558338,2.8340031720495,1.15871846493868,1.62174611237783,1.82766114112138
"40",40,11.7165310348,11.3651851878398,50.94308052,0,8.350468092,8.4397364784,19.7094861111111,1.42705695894989,22.5325,17.4465,19.6215,20.5095,23.6495277777778,2.51879895966438,28.695,18.382,23.4785,25.541,15.7694444444444,1.84631589070072,18.797,9.04899999999998,15.956,15.478,91.5069824362726,5.20578039116216,98.0410544928898,77.5866493678464,92.6472725570556,92.6120298578572,19.9542329956679,8.75471535809896,31.49921145852,1.913793138,22.690295424,22.58246376,1.69685574219753,0.370120439242129,2.62434197692694,0.889840520612114,1.63921452198045,1.17761653548159
"41",41,12.6180189464,16.2356731090257,67.99852476,0.0617980824,6.631280046,3.19118706,19.6286111111111,1.32517337470079,22.1155,16.571,19.57525,20.114,23.5997777777778,2.37704863957821,27.055,18.384,24.0155,26.772,15.6574444444444,1.52566143865434,18.574,12.824,15.8095,13.456,91.3458444619528,5.02170106159499,98.5601717045223,77.1932984486152,91.6015559952893,91.4718136654316,21.1030177046327,9.34338695502779,31.27355532,2.3448854185092,25.76095011,23.131463832,1.74387950885276,0.380611857634291,2.45665538529009,0.960212166233335,1.72105105934911,1.36049922878171
"42",42,10.541652978,14.1299086270253,71.03519388,0,6.1841019024,0,19.9147777777778,1.11628583413571,22.119,17.3585,19.90825,19.5915,24.3265277777778,1.97020302777021,27.032,19.8,24.7195,25.627,15.5030277777778,1.4360098982172,17.549,12.053,15.6935,14.766,89.9337814466887,5.11892449607481,98.3577085179033,77.2411498017354,90.711632478348,89.0443601861592,20.954550256369,7.85029618638001,31.515928758,4.088002526604,22.90373352,25.344224568,1.71750750216549,0.357212477536636,2.53857435795326,1.08468120648921,1.70898521205256,1.28403607804773
"43",43,11.8307600852,10.9429828600438,44.6834754,0,8.504965656,7.5462327864,19.9130972222222,1.40798386668641,23.5585,17.189,20.02525,19.4575,24.1878611111111,2.66591931238714,30.397,18.727,24.6315,24.768,15.6383333333333,1.58403973615383,18.352,10.598,15.963,14.147,91.3162566043853,4.82175943763189,98.2308071411094,79.7588753240398,91.9740244967487,89.5471628439573,20.6092657222775,8.71523805850002,30.26930976,1.874249748,22.912457004,21.43664604,1.6567309041161,0.362088923436788,2.72415333638941,0.928230775079599,1.60446632900043,2.18779881130381
"44",44,11.4918824824,14.2797595550823,72.1522746,0.321006708,7.6767005772,7.245827136,19.825875,1.64124205307618,23.1955,15.4995,19.821,18.858,24.1857777777778,2.51309939671669,29.874,17.17,24.694,20.004,15.4659722222222,1.67098570543789,18.281,10.504,15.607,17.712,91.1353095267221,4.51864297067852,97.7827015205213,79.855293039404,92.3853629290472,96.0591554185793,21.38865098477,7.2400347330544,30.5211943836,1.608974568,22.90683168,7.470447912,1.60296428692137,0.463957886560087,3.39153981632139,0.949998405501827,1.55261006270537,3.39153981632139
"45",45,13.726629527,25.8275641014464,138.91916232,0,5.601308508,0,20.0238472222222,1.21687122701415,22.341,17.5215,19.8945,19.2535,24.4593611111111,2.32327253370607,30.905,19.809,24.4875,22.15,15.5883333333333,1.66253665050901,19.144,12.378,15.864,17.605,90.8437430279314,4.93541130481272,97.6574186620509,72.5853995788921,91.6316452919837,96.7279426147928,20.0131183493123,7.62022045058125,30.608188717536,1.914694506,21.3570863219394,5.277320568,1.56759421173197,0.354886092114754,2.52568917803737,1.03913708444395,1.49428155548458,1.88631051364901
"46",46,11.0629813529,18.8109332207925,71.7990984,0,4.5940881852,0,19.915625,1.28049062792911,22.485,17.455,20.29925,18.512,24.4788611111111,2.71546468691328,28.987,18.893,24.9325,21.532,15.3523888888889,1.52869154653398,18.152,11.767,15.3785,15.492,89.3077202401532,5.91081064273997,98.4930619015301,73.0624325944833,89.4202327379012,94.5034277652608,21.810392239629,8.57864461652151,30.8749482,1.2645147564,25.46806068,16.288083648,1.61278352180643,0.256961937490935,2.17452846651591,1.16939873490801,1.60534585428009,1.87774347002112
"47",47,7.8849329776,8.91773806419824,38.38349952,0.063514692,4.9275397872,0.7604601768,20.1492638888889,1.41366230806022,22.167,16.9395,20.40675,18.3715,25.1136388888889,2.50508605102018,29.258,17.992,25.8375,26.202,15.1848888888889,1.318170415555,17.95,12.862,15.1475,14.594,89.2410046771643,4.90150830399679,98.2061336710529,77.6996778496586,89.767251087612,89.3068530451448,23.775169474991,6.2588866688432,30.10089384,3.5564223708,25.718651191584,21.21164856,1.50320148372759,0.273135912570953,2.26059247856336,0.992123520538132,1.48955186138467,1.51670826062382
"48",48,8.506369415,9.50803840418181,48.363871284,0,5.5721303892,4.06837152,20.0345416666667,1.30231854987831,22.447,17.1195,20.29175,19.255,24.7984444444444,2.13286350034668,28.761,19.113,24.8435,24.762,15.2706388888889,1.72454507711914,18.249,11.152,15.2985,15.471,90.4407615554991,4.36313799717037,97.4329334631611,78.9946278053005,91.3432653229091,92.0571270145345,21.7086824304754,6.59784303562955,29.94789348,4.6886643,22.78535706,14.76157482,1.53265295015638,0.320896786127082,2.12829106051744,0.848116027921646,1.54406198923526,1.02518894766563
