"","JDAY","P_mean","P_sd","P_max","P_min","P_med","P_mod","Tm_mean","Tm_sd","Tm_max","Tm_min","Tm_med","Tm_mod","Tmax_mean","Tmax_sd","Tmax_max","Tmax_min","Tmax_med","Tmax_mod","Tmin_mean","Tmin_sd","Tmin_max","Tmin_min","Tmin_med","Tmin_mod","RH_mean","RH_sd","RH_max","RH_min","RH_med","RH_mod","Qg_mean","Qg_sd","Qg_max","QG_min","Qg_med","Qg_mod","Wind_mean","Wind_sd","Wind_max","Wind_min","Wind_med","Wind_mod"
"11",11,7.4197295188,8.35628035845996,29.3506686,0,4.909514598,0,20.5968888888889,1.21259305452118,22.687,17.757,20.65325,19.05,25.0112777777778,2.13038136909281,29.277,20.437,25.3365,23.601,16.1825,1.52472750727091,18.985,13.339,16.183,15.003,88.5659390729293,5.01281644967561,96.1571588195468,74.0441735941616,88.9977523754577,90.0923898900528,22.8894691244,7.00203138279182,32.51661408,4.03553943,23.37783912,15.93258804,1.73470440612101,0.433904383431303,2.89034500216602,0.909818801750364,1.75332040278143,1.37564625255411
"12",12,8.5090880132,10.4206252734652,44.721217764,0,4.3601998824,0,20.2225138888889,1.69957620552096,22.949,16.1765,20.25675,16.532,24.4819166666667,3.15807510428199,31.144,18.23,24.799,18.242,15.9631111111111,1.83071855959469,19.203,11.285,16.5475,14.794,88.5004213979708,6.44757238511947,96.5199098854712,70.3138829072526,89.3522572601738,96.4950479244188,20.973375834609,8.6689928163947,32.4897039,3.77601012,22.799137185,5.90331978,1.80110465954382,0.427544904923238,3.24761008733744,1.09067088857157,1.69712006754204,1.45856719135533
"13",13,9.5134501478,13.2465264681976,55.85177736,0,3.7542334932,2.8461470544,19.9647361111111,1.70025746573911,23.13,16.656,19.99125,17.3005,23.93275,2.94426726635241,29.101,18.904,23.8755,20.389,15.9967222222222,1.6859955026395,19.322,12.462,16.0395,14.212,89.1231146107879,5.26282265906331,96.9154140935712,76.4704172365983,89.82594805095,94.5219012734876,19.795924452551,9.30709103633218,32.95551258,2.125012608,20.042441754264,13.15974582,1.86232216224791,0.394290239584897,2.92038897276812,0.930757336585394,1.85663371274021,2.19515636041192
"14",14,9.5397721088,12.2472325302405,56.11525704,0,5.538657744,0,20.3466388888889,1.64741739706692,22.587,15.0465,20.3845,18.091,24.7091944444444,2.8599587291672,30.871,16.197,24.434,23.099,15.9840833333333,1.48751452093753,18.297,13.083,16.143,13.083,88.1994206134791,5.83194641091647,97.3491306432524,73.9778194815931,89.3018007375021,82.4248439955811,22.954121657272,7.33479235479296,32.80185378,3.30451884,23.71477275,32.08169268,1.81221421493468,0.5034460615885,2.91571246455628,1.05163712923562,1.72889888029091,2.31050216056234
"15",15,12.385915458,18.4443661032167,79.3710402624,0,4.5949477032,0,20.2624444444444,1.80165333901066,24.233,16.2135,20.107,19.249,24.61625,3.3717973195739,31.819,18.571,24.4075,24.406,15.9086388888889,1.4782005692787,18.611,12.058,16.0005,14.092,89.0371451259891,6.03987350739836,97.7061758505809,77.462832766479,90.1175163861193,82.8007359086407,21.08635399113,9.2608550271569,32.65487208,2.45345724,23.842256166,25.75360692,1.68863085929507,0.386582509289045,2.61876179200405,0.954767430874908,1.64097024395402,1.8773835863592
"16",16,9.6368781506,11.765757346012,65.7290904264,0,7.360840782,0.5939493408,20.13725,1.62220015719393,23.2975,15.6365,19.99325,19.4035,24.4375555555556,3.43100769407843,31.177,17.544,24.038,24.037,15.8369444444444,1.97640154891148,19.126,11.719,16.0155,14.77,89.6631183517631,6.59185095783615,97.1284132051899,70.8266215465996,91.6226951186271,80.9356914423002,20.224145223169,9.22035144558706,32.7463254,2.4360192,19.437738024132,32.1759423,1.79631004133488,0.523475888500583,2.96989932651498,0.947624476853289,1.63857257172177,2.43011609625704
"17",17,11.5728861064,15.1788311590241,77.88101688,0.1132965504,6.9720278976,0.5561830728,20.3255972222222,1.62796868528783,23.523,16.5205,20.5585,20.1945,24.3218055555556,3.16443348863082,30.749,17.185,24.3795,25.713,16.3293888888889,1.49308674090724,18.898,13.612,16.544,14.676,90.1958174542525,5.49388366103137,97.3159287982508,76.4946346822306,91.4246674184098,79.6473780080397,20.760477586364,8.45412017208139,32.809026168,2.60026875,22.676097729294,32.37130872,1.77960264587247,0.530981583789053,3.57373026292018,0.859367991291807,1.62655839908676,2.180086419068
"18",18,6.4985751512,8.05384974425758,42.5891916,0,4.2812357652,2.991196008,20.4191805555556,1.35118495695328,22.912,17.1255,20.56475,20.728,25.279,2.79551328279544,30.128,18.541,25.673,26.316,15.5593611111111,1.98051575032909,18.708,9.38099999999997,15.753,15.14,88.7614002319635,5.42903528802826,97.4799541820888,76.4749088730016,89.4195540567294,84.7581136305569,22.047920565389,8.20732440813674,32.40187632,2.171700072,23.82567012,31.392943128,1.74237501119884,0.517968414141463,3.01332994033141,0.896851303460155,1.60774964229282,1.75589378334309
"19",19,7.1227323924,7.39220558945361,33.130657332,0,5.8150301832,0,20.6604861111111,1.34729792275455,23.178,17.6885,20.8095,18.789,25.3976944444444,2.84665634254289,30.068,20.341,25.2855,23.608,15.9232777777778,1.59817530973136,18.849,11.937,16.1585,13.97,89.0715571643914,5.32936089494182,96.7483086410663,73.5317838707914,89.8397651672716,88.5158518317963,21.2813345700314,7.71660239837438,31.719752678772,6.0192603,22.41197379,20.52883224,1.74360058198236,0.411241083963889,2.68820377165381,1.11758537067256,1.63774938966827,2.15352124273955
"20",20,7.124733552,6.73658587100775,20.5993643544,0,3.9679518384,0,20.5842083333333,1.34384714466128,23.005,16.9905,20.55275,19.0145,25.0533333333333,2.56793070667526,29.642,19.157,24.9065,22.584,16.1150833333333,1.4230182485528,18.57,13.664,15.6165,15.445,89.3989565755384,5.42210547812853,96.4735182548407,71.2286244544991,91.1512680700909,91.5735717808955,22.9101254113442,7.98577996457395,32.510782522836,2.78465661,23.670417825,14.6456991,1.79526876505372,0.412039129956245,2.778098337184,1.2300314913806,1.74504997873437,1.53757821069183
