"","JDAY","P_mean","P_sd","P_max","P_min","P_med","P_mod","Tm_mean","Tm_sd","Tm_max","Tm_min","Tm_med","Tm_mod","Tmax_mean","Tmax_sd","Tmax_max","Tmax_min","Tmax_med","Tmax_mod","Tmin_mean","Tmin_sd","Tmin_max","Tmin_min","Tmin_med","Tmin_mod","RH_mean","RH_sd","RH_max","RH_min","RH_med","RH_mod","Qg_mean","Qg_sd","Qg_max","QG_min","Qg_med","Qg_mod","Wind_mean","Wind_sd","Wind_max","Wind_min","Wind_med","Wind_mod"
"11",11,10.5988028695333,12.8958653592815,84.90546,0,6.7960733616,0,20.3321018518519,1.51871755380019,23.4535,14.6495,20.47375,19.326,24.4886944444444,2.5628736407179,29.754,16.611,24.782,23.601,16.1755092592593,1.54521911155577,18.985,12.653,16.2785,17.362,90.0975953259718,5.40161916890459,97.3505119370465,72.5650893575763,91.0394477360306,95.830308285019,21.4287539861333,7.70853974340488,32.51661408,1.675687338,22.194476244,9.91704114,1.77010724570051,0.415141521079384,2.89034500216602,0.909818801750364,1.79809252252518,1.50070729084925
"12",12,10.1990224467333,10.6245363186048,44.721217764,0,6.8183911836,0,20.1199537037037,1.94790779150137,24.0015,14.7555,20.471,15.5195,24.2446296296296,3.53561429471358,31.144,16.075,24.13,16.327,15.9952777777778,1.76107952148587,19.203,11.285,16.267,14.794,89.9249687134545,6.46371254125391,98.8048011198639,70.3138829072526,91.8642966511883,98.391461674569,19.813815918909,9.48645801300175,32.70766572,1.4914125,21.05347653,1.4914125,1.7655624873559,0.449238368436032,3.24761008733744,1.03932602688057,1.69386823389557,1.20383623793011
"13",13,12.2380468073333,16.126756582333,84.948446808,0,6.79521762,0,19.8208842592593,1.91071386156534,24.3085,15.0235,19.78875,16.3615,23.6327222222222,3.26563949408013,31.453,17.223,23.786,18.061,16.0090462962963,1.57906704020532,19.322,11.857,16.1175,18.263,90.5890356201591,5.43454536314815,98.5540483934662,73.2731946473739,91.2249131806661,97.324709713191,19.049139699721,9.56676466462931,32.95551258,0.931066730352,19.40335182,10.30061178,1.82196002636766,0.4166251442614,3.63461644746069,0.930757336585394,1.76397309826559,2.16206274882038
"14",14,10.7407493399667,13.5879844049844,71.06524776,0,7.0715897712,0,20.1388703703704,1.86761375233182,23.104,14.817,20.358,15.05,24.3547777777778,3.08918911518996,31.35,16.146,24.3885,21.399,15.922962962963,1.58765851766332,18.627,8.70100000000002,15.8945,8.70100000000002,89.5941817361855,5.57153704569892,98.5819449828542,73.5160197557809,90.2299182550833,89.1496588608318,21.746828262932,8.23220356152931,32.80185378,2.199824262,22.123601775,25.76199744,1.80568731794951,0.497795027385046,3.34816873106401,0.85295148583704,1.7564682022577,2.2515829161385
"15",15,15.0972903591333,22.5432747609252,113.555699172,0,6.233884308,0,20.0120509259259,1.94883339047516,24.233,15.4925,19.95625,19.1545,24.1814814814815,3.40148332261771,31.907,16.849,24.0135,24.409,15.8426203703704,1.76167827649135,19.513,8.65300000000002,15.8645,8.65300000000002,90.3154606752421,5.91835591971351,97.7984538252378,74.912904435356,91.4133333364764,88.3510721477336,20.3094723509633,9.26131697336849,32.65487208,1.13715018,23.5774386,27.14455782,1.71113456491704,0.376311777491096,2.62760823240468,0.954767430874908,1.6437014080985,1.8392759091892
"16",16,11.8941628234667,12.3710719292158,65.7290904264,0,9.135389502,0,19.9523564814815,1.77372871421755,24.1565,14.6355,20.06675,18.8175,24.0818888888889,3.39440903513694,33.12,17.315,23.926,24.256,15.8228240740741,2.01874587157335,19.327,11.462,16.156,15.011,90.7724797533685,6.13383176755494,97.815226444254,70.8266215465996,93.223957928917,86.7209606422508,19.5170812950023,9.24864159091082,32.7463254,1.84528116,19.965940065,30.40195302,1.80959759999985,0.574002954396755,4.06608956853289,0.75802995603004,1.64735334897906,2.07630799184763
"17",17,13.0837198710667,15.7918511483109,78.64493328,0.1132965504,8.7032312172,4.0769575848,20.0595740740741,1.71268606304148,24.332,16.204,20.106,21.1505,24.0042962962963,2.97860052210204,30.749,17.185,24.05,22.405,16.1148518518519,1.8128769092598,18.898,11.309,16.425,15.939,91.1345109903804,4.95441063766722,97.5794799648531,76.4946346822306,92.3222240335458,90.3350045649903,20.086638053414,8.60017523552314,32.829821568,2.60026875,22.46844177,27.21882168,1.83699158784893,0.530112219257622,3.77871087520952,0.859367991291807,1.70097450989371,2.04775871885253
"18",18,7.9115311918,9.14052758346608,51.78334896,0,5.3240783544,0,20.3195138888889,1.39847656842084,23.2195,16.298,20.371,17.1005,24.9326944444444,2.57194394445656,30.128,18.541,24.949,24.947,15.7063333333333,1.90105410012151,18.708,9.38099999999997,15.835,12.492,89.8443863246039,5.11773777250119,97.4799541820888,76.4749088730016,90.4626797284371,92.9630956596406,21.4223376707223,7.85568669753147,32.45393286,2.171700072,22.687232535,25.23149838,1.77866120983956,0.549537465752077,3.3511804001817,0.896851303460155,1.60774964229282,1.76824772365534
"19",19,8.96274233463333,9.7797218789591,53.5652466408,0,6.22014714,0,20.4443101851852,1.46169876481243,23.178,16.526,20.74125,20.324,24.967462962963,2.67809686376344,30.285,18.232,24.964,22.247,15.9211574074074,1.91286832706111,18.849,9.47500000000002,16.2615,18.849,90.1423711222451,5.27583501295142,97.6961040542766,71.039617164293,91.3257621855024,93.5280043925896,20.5238502140981,7.5958647553158,31.719752678772,2.99530836,21.880638,15.78723579,1.78021705863789,0.425200516484196,2.88617903229141,1.03704557065305,1.68654671901345,1.9811836504072
"20",20,9.75259175636667,8.91874952849108,43.514459964,0,7.439375124,0,20.4562685185185,1.46858017200849,23.4235,15.4835,20.598,18.447,24.7134259259259,2.68236465007222,31.055,16.438,24.622,25.314,16.1991111111111,1.47094376426579,18.739,12.362,16.102,14.695,90.6057845334748,5.35140720984554,97.9524974013017,70.0316238993926,92.1347448529018,94.8154224291913,21.9155912641775,7.97610445903627,32.510782522836,2.78465661,23.253158169,12.82742064,1.80546264824506,0.437944833007784,3.09144587066837,1.07555991480772,1.74504997873437,1.33394899079935
"21",21,10.2982993922667,8.99523284215617,56.9245968,0,8.7813386604,14.60923884,20.3604305555556,2.09225552112861,23.8885,14.5735,20.8325,17.9645,24.2968611111111,3.36134574590598,30.69,15.617,24.8585,19.783,16.424,1.60714556854837,18.867,11.907,16.5705,16.146,90.9164778209381,4.89875453589224,98.1575075025044,73.7525953001292,91.7534145747499,97.2557774393646,20.4365861031077,9.02690867365301,32.257248939936,1.153855998,23.157332520894,9.136801368,1.80562261403613,0.550145577089687,3.49060609900221,1.03246315886543,1.70031592672672,1.35241862350746
"22",22,10.5758352906333,7.69535223936286,30.76686252,0,9.101487132,17.6708232,19.8411064814815,1.83447701433565,22.94,15.6405,20.11025,20.285,23.5014537037037,3.01733588744271,30.098,16.642,23.925,23.707,16.1807592592593,1.58233256113423,18.959,11.454,16.386,14.639,91.620899766273,4.7412505419147,98.199574646712,73.0704114942136,92.4617339341113,97.7722314866961,18.316186743792,8.89099322607117,31.927721030748,1.856081718,21.03004998,3.583123326,1.79526962498399,0.465242250773406,3.36803070177212,1.0122458998059,1.73158102017099,2.13380337838181
"23",23,12.9257220883333,16.2890409036998,97.3251792,0,7.7247600624,0,20.0788055555556,1.92719594718528,25.09,15.8975,20.17275,15.906,24.0983055555556,2.94068883613974,31.203,16.897,24.365,18.793,16.0593055555556,1.69202304097308,19.12,11.679,16.3075,15.068,90.1884726543796,6.64929105586646,97.8254055100147,60.67618983972,92.1863164061982,91.4080355625947,21.6694395822801,8.68547193483095,32.42046492,1.54867491,23.555925585,21.107302218,1.86834788464763,0.539559007723531,3.53107623401759,0.882853318871009,1.74311181739977,2.16781500423042
"24",24,10.9202862844,11.0784377462408,61.90108632,0,6.130455192,0,19.883375,1.57526284726305,24.6665,15.832,19.95875,18.6685,23.9606018518519,2.68818853623619,30.964,18.082,24.005,24.732,15.8061481481481,1.5648523970573,19.264,12.758,15.754,16.957,90.9654894848875,5.65674922867034,98.3479363094487,62.8371144023183,92.0194201483972,90.6933735245763,19.8595589047968,7.80696294923747,31.5749811672,1.140637122,21.941778465,26.48693745,1.75964785371629,0.49749994468558,3.14782584368119,0.927291278640539,1.69499974962242,1.06432086054439
"25",25,11.3974882615667,13.6689944105111,67.58480844,0,5.9652325332,0,19.9251064814815,1.81627684040337,23.0685,14.958,19.99025,18.9845,23.7380092592593,3.21383917065972,30.016,16.845,24.4625,23.391,16.1122037037037,1.67561458530619,18.76,12.512,16.395,13.822,91.261361368618,5.1220060517805,97.9192418977541,75.4246343871256,92.610258014524,93.8663944803259,18.9377881188683,8.37948948927922,32.059699326,1.54310571,19.128732852312,18.63461628,1.78922506582791,0.425450627809973,2.78656452843174,1.01888684896182,1.73293207076513,1.52648779974984
"26",26,12.9478837806667,14.4010811555135,73.69419096,0,7.66768131,0,19.6372361111111,1.83009859988999,22.6505,14.915,19.98075,21.0875,23.2330925925926,3.35673864176279,28.635,15.902,23.566,27.426,16.0413796296296,1.47797958655482,19.341,12.147,16.066,17.668,91.6539189293121,5.05800994050141,98.3764047265234,79.6399715841976,93.2107195356512,94.4768419882578,18.3952092033017,10.2901791982919,32.1547104612,1.274343264,20.59906176,25.84305099,1.77631918104969,0.451827775247026,3.0395234901585,1.10717384980362,1.72843789049075,1.18861991075731
